gene	score
FOXO3	7.792255587028056e-06
PRKAA1	7.75648163531538e-06
ATM	7.72520741732756e-06
SLC5A1	7.71920921052241e-06
ATP5PD	7.665587210990486e-06
CREBBP	7.65010252834447e-06
IGF1	7.631070329903644e-06
CDCA8	7.6132320812685366e-06
CCND1	7.611427485145405e-06
BCAT1	7.592108213967351e-06
ITGB1	7.580793588280658e-06
RPL12	7.57368594169419e-06
PINK1	7.563951209167379e-06
HMGCL	7.554422729294303e-06
MMP9	7.547426461879625e-06
CDK1	7.54722408396794e-06
ACADVL	7.539995678092081e-06
BRCA1	7.53923573914403e-06
PRKAG1	7.52275035596618e-06
NDUFV2	7.521153690280751e-06
ACAT1	7.480273310334935e-06
CAT	7.452942892370059e-06
DHTKD1	7.435060881985995e-06
PRKAG2	7.428973680582916e-06
ACAA1	7.390872953000965e-06
CYC1	7.390524990431228e-06
RPL26	7.366254715331742e-06
TXNRD3	7.361854038222288e-06
HMOX1	7.320947107199453e-06
BCAT2	7.305030374199097e-06
KEAP1	7.2981982337887026e-06
RPS12	7.239235097301459e-06
SQSTM1	7.235069466665342e-06
ECI2	7.230161398484604e-06
ASL	7.225692689799914e-06
TFAM	7.198667833022984e-06
ALDH3A1	7.163394505290733e-06
UAP1L1	7.154174513683779e-06
GFUS	7.150904593538164e-06
MAOA	7.131642676217546e-06
PA2G4	7.110271496867339e-06
VCL	7.083406762601274e-06
ENPP1	7.081741807883592e-06
GCLC	7.058314435468595e-06
GMDS	7.056199059023295e-06
TKFC	7.036803965086992e-06
BDNF	7.035215085676073e-06
CXCL8	7.031139545351063e-06
CAD	7.024278709473618e-06
BRAF	6.97027132308198e-06
CDKN2A	6.96835461756752e-06
COX1	6.963934333801394e-06
ALG5	6.95212182398415e-06
DICER1	6.9352525479402195e-06
MAPK1	6.919065897070353e-06
POLR1A	6.906703754089416e-06
UBASH3A	6.889135756583314e-06
HAO1	6.881214281637928e-06
COX2	6.873016123178024e-06
DHFR	6.865438995498948e-06
GBA1	6.83977803995803e-06
DNAJC10	6.8069800682699235e-06
RRM1	6.8043344384439105e-06
BRD4	6.793343890542197e-06
SCD	6.786139584859148e-06
CDK2	6.747522208702782e-06
ATP5PB	6.7435064013364675e-06
CD34	6.7309261271529485e-06
MAP1LC3B	6.722372398265219e-06
IL10	6.718324537063402e-06
MAOB	6.701335939923692e-06
MOGS	6.694826929436974e-06
PRKAG3	6.689798349464777e-06
MAPK8	6.685871156669149e-06
GRPEL1	6.681677029368929e-06
ACADL	6.679274782444085e-06
CPT2	6.671026256273041e-06
AMPD1	6.635914884169429e-06
CDKN1A	6.624768925625263e-06
AMDHD2	6.608105416254554e-06
APOE	6.595564130877861e-06
IARS1	6.589349130155422e-06
NFKBIA	6.565842138021182e-06
LIPE	6.56280550437205e-06
AKT2	6.545378896070748e-06
TOP2A	6.526111084472952e-06
ACAD9	6.508420407117198e-06
ATP5MC1	6.506896312500381e-06
ALDH3B1	6.504074010567924e-06
IMPA1	6.476648148988644e-06
PALB2	6.47542276220572e-06
UCP2	6.448836047047347e-06
HIBCH	6.445251758804039e-06
L2HGDH	6.431654704983982e-06
IRS2	6.419279535887367e-06
RPL6	6.418184921528661e-06
GALT	6.415987056558843e-06
HSPBP1	6.403758191843688e-06
IMPA2	6.4021829379862925e-06
TRAP1	6.384876252706921e-06
TEKTL1	6.3773415485934426e-06
PHKA2	6.373914702846234e-06
RSAD1	6.34138203426124e-06
UBASH3B	6.325789527544812e-06
COX5B	6.324972369321349e-06
SDHD	6.308798864095244e-06
CTH	6.301343221160267e-06
XBP1	6.28169933777234e-06
ATP5MC3	6.280341166332855e-06
MTIF2	6.276477147950106e-06
RPS8	6.270385548743797e-06
RAD51	6.2416860947474935e-06
SLC1A2	6.2412270207147635e-06
CASP8	6.2345222758763325e-06
TXN2	6.215569202005162e-06
ICAM1	6.2150208898100215e-06
RPS19	6.208239741915098e-06
MRPL16	6.202927020803211e-06
NDUFA9	6.202261490893232e-06
COX5A	6.195974977100809e-06
MRPL24	6.181930054675909e-06
EARS2	6.174977617481612e-06
TSC2	6.151888006705115e-06
CTPS2	6.144724646955843e-06
HNF1A	6.124312602848553e-06
GRB2	6.122044793865879e-06
NQO1	6.115331447898848e-06
IGF1R	6.113535118356559e-06
COASY	6.107265137302359e-06
SIL1	6.106563015404585e-06
DNAJB1	6.103280109885895e-06
CCL2	6.099521676840071e-06
NCL	6.08902683760163e-06
ADHFE1	6.0826907641113325e-06
EZH2	6.076798518251117e-06
PPARGC1B	6.074439840520256e-06
RPL7A	6.070447804297808e-06
LOX	6.057489750682928e-06
MCCC2	6.055056013541306e-06
MRPL17	6.050443765784697e-06
XPO1	6.047182692161071e-06
MTHFR	6.033292343068357e-06
FTH1	6.015471358619806e-06
ILVBL	6.014194707112433e-06
CRP	6.0120589446013194e-06
BSG	6.009594244611259e-06
TXNIP	6.0046616915420515e-06
SLC25A6	5.982553874926458e-06
HACL1	5.978390509105518e-06
MRPL58	5.977994762065771e-06
GYG1	5.9694240974170236e-06
ASNS	5.94953537890444e-06
PSMC5	5.946014409376706e-06
RPL26L1	5.944928173035312e-06
PRKAB2	5.931741783628011e-06
PPP1CA	5.931296790000765e-06
DHODH	5.924716762831971e-06
RELA	5.920200128467397e-06
PTGS2	5.915760494666193e-06
MAN2C1	5.915641191352133e-06
TYMP	5.9150958336393e-06
ACOX3	5.906555736403775e-06
RPTOR	5.8809943042927615e-06
GATB	5.874423085862061e-06
INSR	5.86396903478799e-06
PSMA7	5.861918611338342e-06
NOS3	5.843772385315587e-06
HAO2	5.84311887703284e-06
SUOX	5.838930061740093e-06
GALK2	5.810901987000118e-06
SLC25A1	5.806993109280446e-06
RPL15	5.806284509127286e-06
LPL	5.80071097804675e-06
ENPP3	5.791966683927386e-06
ODC1	5.77820996506565e-06
PHB2	5.767022170037931e-06
RPL27	5.764836799717081e-06
POLR3A	5.752685348379873e-06
RGN	5.75159369403761e-06
RPL30	5.746654871924557e-06
MRPL11	5.715801573388612e-06
RPL18A	5.703756016425798e-06
DHFR2	5.6938023615287485e-06
IREB2	5.69312640701168e-06
MRPS9	5.684250534026643e-06
ACE	5.6752619000187795e-06
ALG2	5.674200410773191e-06
CCNB1	5.6630678890400485e-06
NRAS	5.6607520876040645e-06
AIFM1	5.658659327368792e-06
IMMT	5.649953685025534e-06
PRKAA2	5.6441232376813925e-06
UTY	5.628506877618779e-06
CASP9	5.624274775032853e-06
HRAS	5.623345881063531e-06
FECH	5.606581546109953e-06
ESD	5.605970548439698e-06
EPHX2	5.597264780578829e-06
FDXR	5.5909788506855195e-06
TAT	5.583049677769406e-06
CEBPA	5.579553301869983e-06
TRAF6	5.5770754758124465e-06
OGT	5.572501045305188e-06
HMGCS2	5.5687516533943275e-06
RPL21	5.566193792061819e-06
ABL1	5.56134420163986e-06
SPG7	5.5601059898672295e-06
RPL14	5.551359173566937e-06
NAMPT	5.540326122987229e-06
RPS28	5.530894573142104e-06
PSMA2	5.526796654799402e-06
HDAC6	5.513352450830594e-06
MRPL21	5.508762156933094e-06
MYCN	5.505774550906618e-06
FGF2	5.504996472010069e-06
NAGK	5.503727069799862e-06
MFN2	5.487782984730532e-06
AGO2	5.475994457500373e-06
KIT	5.473646121806461e-06
GCLM	5.459643836483952e-06
AGT	5.44278976230707e-06
PSMA1	5.433117288999443e-06
SLC7A5	5.426850099583912e-06
ALG11	5.426556247423037e-06
AGXT2	5.398017746385473e-06
EIF3B	5.375608882555867e-06
SLC25A4	5.365020560207757e-06
TOMM20	5.363225244411562e-06
SSBP1	5.362377019412605e-06
STUB1	5.358346142541573e-06
DPAGT1	5.344964647057865e-06
MRPS6	5.343308080604922e-06
JAK2	5.334524154020652e-06
PLK1	5.331705914466896e-06
PRKAB1	5.33082030781194e-06
PDP1	5.319198516033049e-06
PECAM1	5.300229408740574e-06
PTPRC	5.293194846987712e-06
RPL32	5.2907199462972376e-06
EIF2S3	5.263326493451863e-06
ANPEP	5.2589447772487844e-06
TTN	5.2580987452943995e-06
RPL13	5.25481190424388e-06
PSMC2	5.251040371357632e-06
ATG5	5.249462081320941e-06
MCAT	5.2492941945040886e-06
NT5E	5.245398163171027e-06
EIF5AL1	5.242979822709828e-06
MRPS16	5.241065757886763e-06
TPT1	5.2112386760155705e-06
MAPK14	5.208156038737203e-06
POU5F1	5.197295147485344e-06
POLR3B	5.180701190631345e-06
NSDHL	5.176688393021161e-06
SMAD4	5.174122481122728e-06
PIK3CA	5.1625057012899525e-06
NEDD8	5.155044179932531e-06
STAT1	5.148421727462082e-06
RPL10L	5.144382436861764e-06
PTPN1	5.141036676953745e-06
MTHFD2L	5.137397570688501e-06
DNMT1	5.13294091510665e-06
EIF5A2	5.13064570945221e-06
COX4I2	5.127946492553213e-06
SMAD2	5.126493139555722e-06
ABCE1	5.0917612797854206e-06
MMP2	5.0868212883614005e-06
KDM1A	5.0783495626612415e-06
RPL34	5.070416216819135e-06
PSMA5	5.0666803183357995e-06
STAT5A	5.064350657307436e-06
CFL2	5.057311554697184e-06
SLC9A1	5.0516823373543105e-06
CYTB	5.051618447582071e-06
PPP2CA	5.047018080073165e-06
GATA4	5.040700073536363e-06
AK9	5.040654348724591e-06
UCP1	5.033144608400103e-06
RPL31	5.025670816219998e-06
IMPDH1	5.021384633533021e-06
MAT2B	5.009946043048829e-06
ATP5MC2	5.005563445323162e-06
UEVLD	4.999907441640331e-06
FABP1	4.99814563170799e-06
ECI1	4.995786747794951e-06
ND1	4.992634335885785e-06
MANBA	4.990813781189328e-06
SRP54	4.988669316202404e-06
ALDH1L1	4.987646639225085e-06
NDUFA10	4.98360095396269e-06
AMT	4.972471263884249e-06
PSMC1	4.964742208966776e-06
RPS7	4.959942767012563e-06
HDAC2	4.959214145286467e-06
SERPINE1	4.949623447723049e-06
ALG1	4.934300241296609e-06
IKBKB	4.90049534167595e-06
IARS2	4.899437536197989e-06
UBE2I	4.895028277020865e-06
PPARD	4.884713663042053e-06
G3BP1	4.881409532378245e-06
ACAT2	4.879426480819949e-06
QARS1	4.8751036271502305e-06
VWF	4.871607689021549e-06
GAD2	4.868133947334363e-06
ARL6IP1	4.868087425264861e-06
NR3C1	4.862932841044055e-06
COPS5	4.859973868891619e-06
NHP2	4.852276002760682e-06
TOMM40	4.849834077067429e-06
MAP2K1	4.8381088715566e-06
KIF11	4.828075501817773e-06
OGA	4.827671269904798e-06
LAMP1	4.826460798107226e-06
FDFT1	4.8253067998679834e-06
NANOG	4.822712226947227e-06
ATF4	4.820393535185471e-06
CKMT2	4.816115600541954e-06
PRKCSH	4.816019568882512e-06
GJA1	4.806864786309288e-06
MRPL9	4.806126408613438e-06
AMPD2	4.801563730533969e-06
IL1A	4.7968502964077615e-06
TIMP1	4.788308685458392e-06
LDHD	4.788159868734416e-06
ACADS	4.78444754159887e-06
VHL	4.781603934464627e-06
EIF4E	4.779234941854936e-06
PSMD1	4.773286058548168e-06
RPL24	4.772806056476415e-06
RPL35A	4.770132163342834e-06
HSCB	4.769837139354231e-06
FBL	4.763983456037562e-06
PSPH	4.7634724738923295e-06
KDR	4.749343071086392e-06
LARS1	4.748557213970319e-06
DROSHA	4.7459592495810805e-06
IL4	4.745304910796912e-06
RUNX2	4.74354892027926e-06
NDUFB9	4.7386662032144725e-06
HSPB3	4.725749634933978e-06
MRPL36	4.712486996933546e-06
TTR	4.710175540928704e-06
GCSH	4.699000196212962e-06
XDH	4.693366587765486e-06
SKP1	4.682898108115079e-06
BHMT	4.677301820166755e-06
MYL1	4.677227183995048e-06
NOTCH1	4.6766257777392565e-06
PSMD4	4.6753876443980824e-06
AP2M1	4.671158927454827e-06
ATG7	4.670782563756032e-06
HMGCLL1	4.6706080451637875e-06
NNT	4.663338641862705e-06
GAD1	4.662257590077188e-06
FAU	4.650655633286095e-06
ATP6V0C	4.649768167164251e-06
EIF6	4.635433359005136e-06
ACTA2	4.622302914697408e-06
EIF1AX	4.62084422740977e-06
YWHAH	4.615949037752622e-06
PDPR	4.613972002112721e-06
GRPEL2	4.610820899685255e-06
SUMO1	4.609518042558512e-06
LGALS3	4.608702334418432e-06
YY1	4.595375467489268e-06
NDUFS7	4.5901991545436535e-06
GTPBP4	4.588970959056334e-06
GANAB	4.585760938405175e-06
ARG1	4.572120323783302e-06
SLC37A4	4.570653167969115e-06
BCL2L11	4.567848109866903e-06
SYNCRIP	4.567542752111205e-06
PCCA	4.562110504931998e-06
FOXM1	4.561073259281367e-06
IL4I1	4.560936102885159e-06
RXRA	4.556243017199773e-06
NDUFS4	4.553921982385129e-06
MTR	4.550002201799049e-06
CD274	4.5479645250488995e-06
MRPL32	4.5471054393426206e-06
TSG101	4.542165126589681e-06
RPS4Y1	4.535204392759986e-06
PSMA4	4.5220443518332175e-06
ATF6	4.514533016381229e-06
ARG2	4.513386113900137e-06
IL11RA	4.5116732525276205e-06
SEC61A2	4.511426886522239e-06
MTAP	4.511097195113724e-06
RICTOR	4.5052006297159674e-06
BCS1L	4.498479920421246e-06
HMGCS1	4.4959226104287216e-06
THBS1	4.493082181508224e-06
HMGN4	4.487398547496188e-06
PSMD11	4.48511653404529e-06
SNU13	4.483327045238571e-06
H2AZ1	4.47512775579155e-06
LARS2	4.474311478530654e-06
FABP4	4.47098794087032e-06
USP7	4.463892937400558e-06
ACP1	4.463144368666268e-06
RPS26	4.460856135442145e-06
KAT2B	4.460523323919334e-06
CD19	4.459057264245278e-06
HMOX2	4.458711110817617e-06
EIF3F	4.448658996814576e-06
SNAI1	4.446619760083155e-06
MFN1	4.4432668980874835e-06
PIK3R1	4.422624024594696e-06
CTBP1	4.4219132748458865e-06
RAF1	4.414451969588119e-06
COMT	4.404220257831e-06
HP	4.4023522700947875e-06
AFG3L2	4.3890070032099e-06
UBA1	4.382877375621446e-06
UBE2N	4.3767034945300894e-06
SIN3A	4.376463867088729e-06
FGF21	4.373748769709951e-06
TTC5	4.372673769183754e-06
PHKB	4.370400757819153e-06
FLNC	4.370303008261245e-06
RPL37A	4.368043636059396e-06
SLCO6A1	4.365642850816591e-06
PRODH	4.3655332563847345e-06
HNRNPU	4.360517843932371e-06
ETFDH	4.355668108063998e-06
FTCD	4.355271395534179e-06
ACSL4	4.349548939372449e-06
TJP1	4.3490013242504045e-06
SLC7A11	4.342767495165569e-06
CKM	4.342411967042645e-06
MAPK9	4.341556105603175e-06
RUVBL2	4.340455913793607e-06
ATP6V0B	4.336434071174478e-06
ESR2	4.329493051238522e-06
GMPR	4.325481054626143e-06
ADH5	4.319028212433606e-06
ABCG2	4.3017228299579455e-06
RARS1	4.299417470861995e-06
PLEK	4.294989407163495e-06
RPL28	4.292679378995476e-06
CTBP2	4.284225403357139e-06
FDX1	4.279906269205373e-06
FIS1	4.275681056613688e-06
EIF4A2	4.271183454276343e-06
AHSG	4.270448825936383e-06
PTPN11	4.264401592418086e-06
CKMT1B	4.26313569061343e-06
CASP1	4.26171550842923e-06
NF1	4.259377008188441e-06
RPS25	4.256550986630424e-06
MRPL27	4.252269939994513e-06
HNRNPC	4.250117580377429e-06
EIF2S2	4.249930318684871e-06
ANK1	4.249836625082571e-06
ACSS3	4.247687370015609e-06
SPP1	4.246883723146559e-06
SLC4A4	4.240592871050252e-06
HDDC3	4.23456540705041e-06
ELAVL1	4.229729128996136e-06
ALDH1L2	4.211405294417354e-06
PABPC1	4.21110582266408e-06
RPLP2	4.196143877226264e-06
PPP1R3C	4.195081992218264e-06
BCKDK	4.193908019790834e-06
JUP	4.188793750658595e-06
CHEK1	4.1872299826180715e-06
SAMM50	4.186448989317581e-06
MTHFD1L	4.1843025565107095e-06
ACTN4	4.177208012556e-06
MRPL20	4.169609516232076e-06
UXS1	4.164549016698488e-06
UPP1	4.155583239484977e-06
CDKN1B	4.155333173722602e-06
NFKBIE	4.1527753713610825e-06
DDIT3	4.151271908760355e-06
MGLL	4.147349220325879e-06
RPL36	4.14234257190142e-06
TCF3	4.139589391900735e-06
RPL22	4.136989627487805e-06
PNPLA2	4.133168785022832e-06
IGF2	4.129893746103269e-06
CDC20	4.128989432692985e-06
EGLN2	4.1287408235020546e-06
EIF3G	4.126494095622968e-06
TXNDC9	4.12529010980294e-06
RAB7A	4.123448198036048e-06
RPS10	4.114250735803348e-06
REN	4.113393822219889e-06
SLC38A2	4.109705231425328e-06
LMNA	4.1031220141601606e-06
NKX2-5	4.101230181543524e-06
TPM3	4.0986392131244536e-06
WWOX	4.093201607794654e-06
PFDN5	4.090916313323847e-06
ELOC	4.08973121872176e-06
HMGB1	4.083210198497939e-06
HSD3B1	4.082745824363675e-06
MEF2A	4.079750588419724e-06
RAD23A	4.073261826000452e-06
PSMD12	4.0683596225357485e-06
GYG2	4.054724683242923e-06
ALDH1A3	4.053692728551003e-06
AURKB	4.052966156887953e-06
CYBB	4.047222031896918e-06
MRPL33	4.046960204797869e-06
DHCR24	4.044593117901861e-06
TNFRSF1A	4.039922102095194e-06
ACSL5	4.035013207311582e-06
ISCU	4.030258929277285e-06
PRNP	4.028838701014367e-06
PXN	4.025057139881748e-06
RPS17	4.02298040660753e-06
ALDH3B2	4.019589442543366e-06
ADH1B	4.0147233674072454e-06
PGGHG	4.013227036606052e-06
CLU	4.006973076918987e-06
KPNB1	4.006459394050843e-06
NDUFA5	4.005621039260469e-06
MCCC1	4.002752023304469e-06
SP1	4.002618980315269e-06
NCOA3	4.002446822923994e-06
POMC	3.998161251593203e-06
RETN	3.994044207407261e-06
RPL39	3.993760389103274e-06
PPP1CB	3.993328519046213e-06
MRPL15	3.990877860198658e-06
MAP1LC3A	3.989586244361856e-06
NDRG1	3.988347930065646e-06
PHKG2	3.9847184452913675e-06
RPS27	3.984164213739289e-06
RBX1	3.9825205038258986e-06
CD63	3.982193424619937e-06
EEF1D	3.979819194833279e-06
LEPR	3.97430171553062e-06
NUDCD1	3.9726508579915605e-06
AFP	3.970855910312133e-06
GPD1L	3.9666222395137926e-06
SCP2	3.9655995611578575e-06
SLC27A1	3.961208702763403e-06
PSEN1	3.953994914698756e-06
FABP3	3.9534416298397386e-06
FUS	3.952868456447481e-06
ALG1L2	3.950557293513262e-06
PTK2	3.949824514385476e-06
CD86	3.948599426093496e-06
ADA	3.944677984118249e-06
DLG4	3.9416963903616065e-06
DDX3X	3.941567175551376e-06
EIF1AY	3.938237529733868e-06
SLC16A7	3.937614058771349e-06
THY1	3.935195166979281e-06
HSPA2	3.933627538282923e-06
GUF1	3.933602033948317e-06
GLRX5	3.933303225607739e-06
GCDH	3.925915489582454e-06
UBQLN2	3.925342889183263e-06
IFI35	3.915182689137578e-06
RPLP1	3.9145627163542305e-06
CSF3	3.913639801217482e-06
E2F1	3.912383943100575e-06
NDUFB8	3.910589049594758e-06
HPD	3.907098274684672e-06
USP14	3.904786882149071e-06
PGR	3.901322557135501e-06
AK5	3.899636958039917e-06
AK7	3.8848099980756245e-06
PDP2	3.884778168883696e-06
SPDYE11	3.882628189274564e-06
NANS	3.882376800916001e-06
MRPL43	3.88103068451052e-06
RNF125	3.878343722916906e-06
HIBADH	3.877620992860217e-06
APOC3	3.875254115342758e-06
SPDYE8	3.875087942088083e-06
SPDYE9	3.874950080436057e-06
COX10	3.872421836361977e-06
SPDYE15	3.8716174501194265e-06
SPDYE14	3.8716174501194265e-06
SPDYE13	3.8716174501194265e-06
PPP1CC	3.86692093721445e-06
MAP3K5	3.866622996183924e-06
CUL3	3.860908862961039e-06
S100B	3.85143542004613e-06
H2AC20	3.850898384223557e-06
SNAI2	3.848706237089119e-06
DPP4	3.848467076875186e-06
CD40	3.84656469389062e-06
MPO	3.844822428973858e-06
EIF4G1	3.844377129855751e-06
CYB5R4	3.842905606918114e-06
RPS21	3.842752180450201e-06
LGSN	3.841998608484353e-06
PSMD7	3.840137140529391e-06
QRSL1	3.839849281642014e-06
GYPB	3.838470083952742e-06
OLA1	3.836836769173659e-06
PFN4	3.8353239566397416e-06
SARDH	3.834521699098745e-06
TERT	3.833459490191227e-06
MTFMT	3.825860679312058e-06
FAAH	3.824000928582244e-06
ISYNA1	3.8182969994577715e-06
EIF2AK3	3.8153748898741005e-06
RANBP2	3.813007506056597e-06
UBL4A	3.8106939131394924e-06
CCNA1	3.8103002269209518e-06
TLR9	3.802541323910763e-06
ABAT	3.801890284249721e-06
CYP3A4	3.799842680626011e-06
ADH4	3.7951504777364544e-06
RRS1	3.7948234562565917e-06
MSRA	3.7929830922191914e-06
ERN1	3.7904187111905925e-06
TP53BP1	3.7901995064891266e-06
MED12	3.7883690933998568e-06
RPL39L	3.785959504353167e-06
ADH6	3.78409877794527e-06
RRM2B	3.7825577723838047e-06
CD9	3.7784325497899657e-06
PLIN1	3.775719854372312e-06
CKMT1A	3.770610895586874e-06
CLPX	3.7665436686450802e-06
NCOR1	3.761002065143655e-06
PTBP1	3.757395646020042e-06
TGDS	3.7534599190477016e-06
PPP1R3A	3.7518640908632638e-06
FOXO4	3.7500564485563633e-06
DOCK4	3.749685598394289e-06
ENTPD1	3.7481087970081796e-06
SMARCA4	3.748061454357767e-06
TSC1	3.747970493737612e-06
RPS4Y2	3.746612025562659e-06
ITPR1	3.7447912413104334e-06
YME1L1	3.7415400569483196e-06
HDAC4	3.741168936794736e-06
ILK	3.740456894593647e-06
KAT2A	3.740292143314253e-06
BMI1	3.7391177305130267e-06
CPS1	3.7389430425295976e-06
OXA1L	3.738163770252504e-06
MET	3.7359721456807925e-06
H2AC18	3.733728398154014e-06
SRSF1	3.733697913370287e-06
GNPTG	3.7311427638541264e-06
RPL38	3.7273212982278907e-06
NME4	3.7265701703293743e-06
DGAT1	3.7264820288158874e-06
EIF3D	3.726480113230481e-06
APEX1	3.7245059651531618e-06
METAP2	3.7232922361306847e-06
CRYL1	3.7228225578471246e-06
FPGS	3.7214127555886217e-06
AKT3	3.7181865123044427e-06
CDK6	3.7134960570889885e-06
ARRB1	3.70748174081583e-06
ACADSB	3.704930614473292e-06
PIGW	3.704283796375424e-06
AMPD3	3.7012391936687664e-06
ITGB3	3.7001654015561634e-06
CD68	3.69552163915992e-06
CYP1A1	3.684387933073217e-06
PCBP1	3.6842585625778313e-06
HBB	3.683847703184727e-06
RPL36AL	3.6828094036375253e-06
KNG1	3.6804383613643793e-06
TAS1R3	3.6796033979237308e-06
SIRT5	3.6781989335845917e-06
PLIN2	3.6759153665624433e-06
ROCK1	3.6749761145604266e-06
ITPR3	3.6720349415490584e-06
CEBPB	3.6713190049236295e-06
NDUFA8	3.669440177554562e-06
CYP2E1	3.6688533154588533e-06
RUNX1	3.6639315520595637e-06
SRM	3.6634015346798805e-06
TMOD1	3.6591253184335987e-06
